date,dictatorship_basket_yield,democracy_basket_yield,dictatorship_duration,democracy_duration,dictatorship_price_return,dictatorship_carry,dictatorship_total_return,democracy_price_return,democracy_carry,democracy_total_return,index_return,cumulative_index
2011-09-16,4.265495131317922,2.735321360200407,7.934628872514442,8.344432251933618,0.0017157771880805587,0.0008244459699249666,0.002540223158005525,-0.007935925740670516,0.0005077340227091818,-0.007428191717961334,0.00996841487596686,84.53321702287865
2011-09-23,4.340716222236159,2.624371910209887,7.934628872514442,8.593030583979107,-0.005968514398218731,0.0008202875252534466,-0.005148226872965284,0.009533920170442,0.0005260233385000784,0.01005994350894208,-0.015208170381907363,83.24762145546396
2011-09-30,4.105149438189926,2.6496755080629475,7.934628872514442,8.593030583979107,0.018691350060986132,0.0008347531196607998,0.01952610318064693,-0.0021743459023605667,0.0005046869058095936,-0.0016696589965509731,0.021195762177197906,85.01211824165136
2011-10-07,4.145132213235892,2.7949928522628444,7.934628872514442,8.317611851187014,-0.003172484812829738,0.0007894518150365243,-0.0023830329977932137,-0.012086932643000852,0.0005095529823197976,-0.011577379660681054,0.009194346662887841,85.79374912731153
2011-10-14,4.126733286835015,2.8749810572079335,7.934628872514442,8.317611851187014,0.001459886526436689,0.0007971408102376716,0.0022570273366743607,-0.006653108414064485,0.0005374986254351624,-0.006115609788629323,0.008372637125303683,86.51206905637385
2011-10-21,4.038863853115725,2.85986709197999,7.934628872514442,8.322236664137506,0.006972113458005744,0.0007936025551605799,0.007765716013166324,0.0012578199556049264,0.0005528809725399872,0.0018107009281449135,0.00595501508502141,87.02724973264095
2011-10-28,4.088717848557308,2.910830195437374,7.934628872514442,8.322236664137506,-0.003955729516409885,0.0007767045871376394,-0.003179024929272246,-0.004241270081112766,0.0005499744407653827,-0.0036912956403473834,0.0005122707110751376,87.07183124374441
2011-11-04,4.023390934181846,2.835241756730556,7.934628872514442,8.31593293664353,0.005183448209558214,0.0007862918939533284,0.0059697401035115425,0.006285883870714901,0.0005597750375841104,0.006845658908299012,-0.0008759188047874691,86.99556338939074
2011-11-11,3.9065850865795215,2.821098891378409,7.934628872514442,8.31593293664353,0.00926811050863923,0.000773729025804201,0.01004183953444343,0.0011761111980043324,0.0005452387993712608,0.0017213499973755932,0.008320489537067838,87.7194090643435
2011-11-18,3.8879379141783184,2.8053220421861718,7.934628872514442,8.31593293664353,0.0014795839252534115,0.000751266362803754,0.0022308502880571653,0.0013119921983418329,0.0005425190175727709,0.0018545112159146038,0.0003763390721425615,87.75242130535965
